member_id,gender,age,prefecture_code,join_date,leave_date,member_rank,annual_spend,has_spouse,email_optin,registration_channel
M0002488,2,63,13,2018-10-12,,SILVER,134134,1,1,PHONE
M0002489,1,53,13,2022-12-27,,BRONZE,97406,1,1,PHONE
M0002490,2,35,23,2015-03-24,2024-12-26,BRONZE,33458,0,1,WEB
M0002491,9,37,14,2021-08-12,,BRONZE,12509,0,1,STORE
M0002492,1,46,27,2025-07-11,,BRONZE,22593,1,1,STORE
M0002493,1,26,43,2017-04-11,,SILVER,252683,0,1,APP
M0002494,2,40,11,2011-09-17,,BRONZE,34830,0,0,APP
M0002495,2,45,39,2014-10-04,,BRONZE,58323,1,0,WEB
M0002496,2,11,13,2012-03-08,,BRONZE,39471,0,1,APP
M0002497,2,37,27,2015-08-24,2017-11-21,GOLD,337403,1,0,STORE
M0002498,1,35,01,2020-04-23,,GOLD,540857,0,1,APP
M0002499,2,57,27,2013-03-30,,SILVER,135585,1,1,STORE
M0002500,2,9,27,2018-03-25,,BRONZE,82664,0,0,WEB
M0002501,1,34,13,2025-12-20,,BRONZE,42356,0,1,APP
M0002502,2,32,13,2014-03-26,2022-01-11,BRONZE,36092,0,1,STORE
M0002503,9,56,16,2024-01-30,,BRONZE,119529,1,1,APP
M0002504,2,39,14,2014-11-14,,BRONZE,99198,0,1,APP
M0002505,1,71,45,2019-10-29,2024-02-18,GOLD,461235,1,1,APP
M0002506,1,51,27,2012-07-06,2019-06-16,SILVER,266842,1,0,APP
M0002507,2,33,14,2014-04-16,,BRONZE,43060,1,0,PHONE
M0002508,2,44,40,2023-11-20,2025-12-31,SILVER,226776,1,1,WEB
M0002509,2,34,23,2019-06-09,,BRONZE,61341,0,1,STORE
M0002510,2,55,32,2019-02-11,,BRONZE,35848,0,0,WEB
M0002511,2,17,26,2018-03-04,,SILVER,102121,0,0,STORE
M0002512,1,26,13,2013-12-01,,GOLD,1035126,0,1,APP
M0002513,1,48,40,2024-11-13,,SILVER,209589,0,0,APP
M0002514,1,61,25,2016-04-18,,GOLD,514757,1,0,STORE
M0002515,1,3,13,2010-03-08,,BRONZE,15515,0,1,APP
M0002516,2,63,23,2024-07-04,,SILVER,127925,1,1,WEB
M0002517,1,38,27,2010-09-30,,GOLD,609695,0,0,PHONE
M0002518,1,8,40,2024-03-10,,BRONZE,162945,0,0,WEB
M0002519,2,31,11,2014-04-04,,GOLD,599647,0,1,WEB
M0002520,1,14,40,2011-02-08,,PLATINUM,812020,0,0,WEB
M0002521,1,40,34,2013-07-12,,SILVER,165557,1,0,PHONE
M0002522,2,39,23,2020-06-19,,BRONZE,34216,0,1,STORE
M0002523,1,51,36,2018-09-25,,BRONZE,61468,1,1,STORE
M0002524,2,31,09,2012-06-12,,SILVER,238823,0,0,WEB
M0002525,2,21,14,2014-10-21,,GOLD,273137,0,1,WEB
M0002526,1,33,23,2013-05-17,2019-08-06,BRONZE,17310,0,1,WEB
M0002527,2,41,40,2020-06-14,,BRONZE,83725,0,0,WEB
M0002528,2,44,25,2023-10-30,,BRONZE,21497,0,0,STORE
M0002529,2,27,27,2014-01-30,,BRONZE,161838,1,1,WEB
M0002530,2,55,39,2024-04-28,,GOLD,272070,0,1,STORE
M0002531,2,29,28,2016-07-12,2019-12-05,SILVER,228724,0,0,STORE
M0002532,2,25,01,2011-04-29,,SILVER,76560,0,1,STORE
M0002533,2,31,23,2015-02-28,,SILVER,240703,1,1,APP
M0002534,1,58,28,2023-12-26,,SILVER,171855,1,0,WEB
M0002535,9,38,02,2022-12-08,,SILVER,162579,1,0,STORE
M0002536,2,28,12,2021-08-28,2025-12-31,BRONZE,175952,0,1,WEB
M0002537,2,56,27,2016-05-19,,BRONZE,74290,1,1,PHONE
M0002538,1,76,28,2022-05-31,,GOLD,210848,1,1,PHONE
M0002539,1,44,14,2021-05-13,,SILVER,113834,1,1,WEB
M0002540,2,61,12,2022-09-02,,BRONZE,46059,1,0,WEB
M0002541,2,58,28,2018-12-04,2025-12-31,SILVER,195512,0,1,WEB
M0002542,1,30,13,2018-02-12,,SILVER,153978,1,1,WEB
M0002543,1,40,10,2025-06-20,,BRONZE,43853,1,1,WEB
M0002544,1,18,11,2025-02-24,,SILVER,302456,0,1,WEB
M0002545,2,37,28,2018-07-31,,BRONZE,48363,1,1,WEB
M0002546,1,29,03,2013-03-16,,GOLD,592551,0,1,WEB
M0002547,9,33,12,2016-07-18,,SILVER,83396,0,1,WEB
M0002548,1,27,15,2018-01-30,,GOLD,794647,0,0,WEB
M0002549,1,35,27,2020-11-01,,SILVER,123514,0,0,STORE
M0002550,1,49,13,2015-02-05,,GOLD,603562,0,1,APP
M0002551,2,38,03,2010-09-23,2019-03-04,BRONZE,66586,1,1,WEB
M0002552,2,8,27,2023-02-28,,BRONZE,37269,0,1,WEB
M0002553,2,27,13,2025-03-09,,GOLD,420933,0,1,PHONE
M0002554,9,14,13,2011-04-29,,GOLD,615997,0,0,WEB
M0002555,1,44,14,2015-02-05,,GOLD,376827,1,0,WEB
M0002556,2,49,47,2016-12-09,,PLATINUM,709817,0,1,STORE
M0002557,1,44,13,2022-03-02,,SILVER,119403,1,0,WEB
M0002558,1,27,14,2022-05-18,,SILVER,227613,0,1,STORE
M0002559,2,44,38,2015-06-30,,GOLD,284288,0,1,APP
M0002560,1,32,43,2014-12-31,2019-02-14,BRONZE,99406,0,1,STORE
M0002561,2,21,27,2016-06-25,,GOLD,398338,0,1,APP
M0002562,2,53,33,2013-11-06,,GOLD,754452,1,1,WEB
M0002563,2,54,13,2016-12-26,,SILVER,359560,0,1,WEB
M0002564,2,56,17,2014-03-15,,BRONZE,26291,1,1,WEB
M0002565,2,30,13,2010-12-19,,SILVER,257206,1,1,STORE
M0002566,1,60,40,2021-06-02,,GOLD,321092,1,1,APP
M0002567,1,32,27,2022-08-06,2025-12-31,BRONZE,145719,0,1,APP
M0002568,1,51,06,2014-08-03,,BRONZE,37195,0,1,WEB
M0002569,2,31,13,2016-05-31,2021-04-04,SILVER,115699,1,1,PHONE
M0002570,9,36,11,2016-06-11,,GOLD,227541,0,1,WEB
M0002571,1,42,06,2010-05-10,,SILVER,161370,1,1,PHONE
M0002572,2,35,13,2018-09-24,,SILVER,133450,1,0,WEB
M0002573,2,42,35,2017-05-03,,BRONZE,29663,0,1,APP
M0002574,2,33,40,2025-01-19,,BRONZE,64447,1,0,STORE
M0002575,2,70,13,2015-12-13,,GOLD,388313,1,1,STORE
M0002576,2,20,27,2022-09-17,2025-12-31,BRONZE,53918,1,0,APP
M0002577,2,30,14,2016-04-01,2022-02-10,BRONZE,14826,1,1,STORE
M0002578,2,25,27,2012-12-18,,BRONZE,35703,0,0,STORE
M0002579,1,30,23,2015-07-31,,BRONZE,10931,0,1,APP
M0002580,2,58,12,2024-02-17,2025-12-31,BRONZE,31157,1,0,WEB
M0002581,1,65,11,2014-02-06,,GOLD,520767,1,1,STORE
M0002582,2,28,11,2023-07-08,,SILVER,257800,0,0,APP
M0002583,1,28,19,2020-08-25,,SILVER,159738,0,1,WEB
M0002584,1,20,14,2021-12-04,,BRONZE,25688,0,1,WEB
M0002585,1,62,01,2022-01-15,,GOLD,116851,0,1,WEB
M0002586,1,59,35,2018-04-09,,BRONZE,61574,1,1,WEB
M0002587,1,38,27,2019-08-19,,BRONZE,28805,1,1,APP
M0002588,1,16,01,2011-02-12,,BRONZE,23798,0,1,STORE
M0002589,2,18,42,2021-03-09,,PLATINUM,628655,1,1,WEB
M0002590,1,43,23,2021-05-21,,SILVER,98684,1,1,STORE
M0002591,2,49,45,2011-08-30,,SILVER,267915,0,1,WEB
M0002592,2,5,14,2018-04-18,,BRONZE,87188,0,1,PHONE
M0002593,2,35,28,2018-02-22,,BRONZE,212079,0,0,APP
M0002594,1,68,14,2014-12-16,2021-06-10,PLATINUM,751830,1,1,WEB
M0002595,1,36,13,2011-01-22,2019-05-04,BRONZE,26243,1,0,WEB
M0002596,2,65,47,2010-02-28,,SILVER,319714,1,1,APP
M0002597,1,51,27,2013-05-03,,GOLD,665271,1,1,STORE
M0002598,1,22,44,2013-09-12,,SILVER,146326,0,0,WEB
M0002599,2,35,12,2013-05-23,,BRONZE,102054,0,1,STORE
M0002600,9,38,36,2019-09-10,,BRONZE,65594,0,1,WEB
M0002601,1,24,44,2016-09-27,,BRONZE,11843,0,1,PHONE
M0002602,2,24,28,2011-10-19,,PLATINUM,706585,0,1,APP
M0002603,2,66,47,2011-05-06,,GOLD,221409,0,1,WEB
M0002604,2,23,17,2020-06-27,,BRONZE,22990,1,0,APP
M0002605,1,58,23,2024-12-14,2025-12-31,GOLD,601351,1,0,APP
M0002606,1,33,12,2023-02-12,,BRONZE,6005,0,1,WEB
M0002607,2,40,27,2022-02-15,2025-12-31,BRONZE,62710,1,1,APP
M0002608,1,50,13,2015-02-03,,BRONZE,23530,1,1,STORE
M0002609,2,30,27,2021-04-07,2025-12-31,GOLD,202465,0,0,WEB
M0002610,1,50,11,2011-04-25,,BRONZE,54914,0,1,PHONE
M0002611,2,5,27,2012-09-28,,BRONZE,211667,0,0,APP
M0002612,2,47,23,2012-03-27,2020-12-25,BRONZE,152508,1,1,WEB
M0002613,2,52,12,2012-12-09,,BRONZE,29228,1,1,STORE
M0002614,2,36,12,2015-09-23,2019-01-29,SILVER,212410,1,1,STORE
M0002615,1,55,35,2010-09-13,,BRONZE,24677,1,1,APP
M0002616,2,51,44,2023-01-06,,GOLD,249462,0,0,WEB
M0002617,1,18,34,2021-06-10,,PLATINUM,912568,0,1,STORE
M0002618,2,20,01,2020-02-24,,BRONZE,98886,0,1,APP
M0002619,2,28,27,2012-10-22,,PLATINUM,780688,0,1,APP
M0002620,2,43,41,2023-11-20,,GOLD,576361,0,1,WEB
M0002621,2,5,13,2010-02-07,,GOLD,512285,0,1,PHONE
M0002622,9,40,13,2025-11-29,,BRONZE,24746,1,1,WEB
M0002623,1,45,14,2021-08-18,,GOLD,448358,1,0,APP
M0002624,2,35,28,2013-03-29,,SILVER,94176,0,1,WEB
M0002625,2,49,04,2013-02-23,,BRONZE,100064,0,0,PHONE
M0002626,1,44,13,2021-02-12,,GOLD,1173077,1,0,APP
M0002627,2,31,19,2022-12-06,,BRONZE,339383,1,1,APP
M0002628,1,7,13,2017-06-19,,GOLD,209251,0,0,WEB
M0002629,1,42,14,2010-12-18,,SILVER,71429,1,0,APP
M0002630,1,24,14,2017-11-23,,SILVER,63474,0,0,WEB
M0002631,1,30,14,2017-09-02,2025-12-19,BRONZE,80223,1,1,STORE
M0002632,2,48,17,2015-03-18,2021-11-01,GOLD,297407,1,0,PHONE
M0002633,2,64,13,2024-06-13,,BRONZE,97350,0,1,APP
M0002634,2,39,27,2015-06-25,,GOLD,398761,1,1,STORE
M0002635,2,49,13,2013-11-24,,SILVER,195577,1,0,WEB
M0002636,1,15,19,2020-10-27,,BRONZE,73919,0,0,STORE
M0002637,2,44,46,2019-11-23,,SILVER,171459,1,1,WEB
M0002638,1,39,12,2019-12-07,,PLATINUM,1295104,0,1,WEB
M0002639,2,61,01,2018-01-24,,GOLD,332555,1,0,PHONE
M0002640,1,31,36,2015-02-05,2019-10-26,BRONZE,33854,1,1,STORE
M0002641,2,36,27,2014-02-14,,BRONZE,61262,1,1,WEB
M0002642,2,58,13,2011-11-24,,BRONZE,25598,0,1,STORE
M0002643,2,38,23,2012-12-21,,GOLD,504032,1,1,WEB
M0002644,2,21,27,2019-04-03,2023-10-28,BRONZE,98675,0,1,WEB
M0002645,1,83,11,2016-07-01,,BRONZE,16375,1,0,APP
M0002646,2,22,11,2021-10-31,,BRONZE,65338,0,1,WEB
M0002647,2,39,14,2022-11-14,,PLATINUM,733294,0,1,WEB
M0002648,2,46,23,2018-12-09,,BRONZE,110413,1,1,WEB
M0002649,2,45,40,2011-09-04,,SILVER,262811,1,0,APP
M0002650,2,37,13,2010-01-22,,BRONZE,35441,0,1,WEB
M0002651,9,37,32,2013-08-28,2017-04-09,SILVER,181180,0,1,WEB
M0002652,1,36,06,2014-07-08,,SILVER,327733,0,0,PHONE
M0002653,2,21,13,2011-03-07,,GOLD,267458,1,0,STORE
M0002654,2,77,13,2022-06-17,,SILVER,216540,0,1,WEB
M0002655,2,36,13,2015-11-16,,BRONZE,30184,0,0,APP
M0002656,2,50,13,2021-11-18,2025-12-31,BRONZE,44400,1,1,STORE
M0002657,1,34,13,2013-05-05,,BRONZE,26771,1,1,APP
M0002658,2,34,13,2010-03-02,,BRONZE,55785,1,0,WEB
M0002659,1,32,29,2012-03-11,2015-10-15,PLATINUM,910850,1,1,WEB
M0002660,1,14,25,2017-07-11,,SILVER,119153,0,1,WEB
M0002661,2,37,19,2017-09-04,2024-11-08,GOLD,564676,0,0,STORE
M0002662,1,33,01,2016-12-30,,BRONZE,26315,1,1,WEB
M0002663,1,60,09,2025-05-09,,GOLD,559303,1,0,STORE
M0002664,1,20,10,2020-06-08,,GOLD,686397,0,1,WEB
M0002665,2,30,34,2021-09-17,,SILVER,121098,0,1,STORE
M0002666,2,25,10,2012-01-01,,BRONZE,27683,0,1,WEB
M0002667,2,65,10,2017-06-13,,GOLD,314364,1,1,WEB
M0002668,1,25,22,2019-12-11,,GOLD,514933,0,0,STORE
M0002669,2,50,28,2019-05-11,,BRONZE,73322,1,0,APP
M0002670,2,56,27,2025-02-24,,PLATINUM,750163,1,1,PHONE
M0002671,2,38,13,2017-08-12,2025-12-08,GOLD,573400,0,1,WEB
M0002672,1,17,40,2015-12-13,,BRONZE,53927,0,1,STORE
M0002673,1,17,13,2025-02-09,,BRONZE,28500,0,0,WEB
M0002674,2,55,13,2015-05-26,,BRONZE,15792,1,1,STORE
M0002675,2,19,13,2019-02-15,,SILVER,61381,0,1,WEB
M0002676,2,47,14,2010-06-15,,GOLD,448701,1,1,APP
M0002677,2,42,44,2012-08-25,,GOLD,413468,0,1,PHONE
M0002678,2,46,40,2010-12-02,,BRONZE,113480,0,1,WEB
M0002679,2,48,27,2016-09-07,,SILVER,409568,0,1,WEB
M0002680,1,24,40,2024-11-27,,SILVER,99874,1,0,STORE
M0002681,2,23,14,2011-02-21,,SILVER,75714,0,1,STORE
M0002682,2,52,03,2025-08-10,,SILVER,213417,0,1,APP
M0002683,1,29,12,2023-11-27,,SILVER,95064,1,1,WEB
M0002684,2,60,13,2010-02-02,,BRONZE,36530,1,1,WEB
M0002685,1,51,23,2010-04-01,,BRONZE,211800,1,1,APP
M0002686,2,22,13,2024-05-30,2025-08-26,GOLD,157685,1,0,STORE
M0002687,1,48,03,2019-05-14,2025-11-26,BRONZE,45574,1,1,APP
M0002688,2,64,39,2012-10-13,,BRONZE,46738,1,0,WEB
M0002689,1,40,36,2025-04-06,,PLATINUM,1664385,1,1,WEB
M0002690,2,57,27,2018-12-25,,GOLD,465264,1,0,WEB
M0002691,2,43,15,2020-03-01,,SILVER,213309,1,1,APP
M0002692,1,67,20,2020-11-07,,BRONZE,31415,1,1,STORE
M0002693,2,22,31,2013-03-24,2015-04-16,SILVER,135236,1,0,WEB
M0002694,9,40,27,2015-09-30,,SILVER,317398,0,1,WEB
M0002695,2,51,11,2012-01-22,,BRONZE,59288,1,1,APP
M0002696,1,37,27,2018-06-19,,BRONZE,569991,0,0,STORE
M0002697,2,60,13,2025-10-18,,BRONZE,39163,1,1,APP
M0002698,1,33,12,2020-01-16,,SILVER,303890,1,1,PHONE
M0002699,1,75,11,2021-01-27,,PLATINUM,601466,0,0,WEB
M0002700,2,76,27,2013-02-07,,SILVER,243059,1,1,PHONE
M0002701,2,45,29,2018-09-03,,BRONZE,122175,1,0,WEB
M0002702,2,49,23,2025-11-28,,BRONZE,53275,1,0,APP
M0002703,1,60,47,2011-05-30,,SILVER,221727,1,0,STORE
M0002704,2,20,20,2013-04-06,,SILVER,104168,0,1,STORE
M0002705,2,18,32,2021-07-08,,BRONZE,90970,0,1,APP
M0002706,2,61,18,2010-03-02,,PLATINUM,620809,1,0,WEB
M0002707,2,45,13,2013-04-22,2014-07-06,GOLD,571033,1,0,STORE
M0002708,1,36,13,2025-02-09,,GOLD,439713,0,0,WEB
M0002709,1,40,37,2010-04-23,,BRONZE,12932,1,0,WEB
M0002710,2,38,13,2016-11-12,,GOLD,329092,1,1,STORE
M0002711,9,37,40,2015-04-13,,SILVER,119089,1,1,APP
M0002712,1,27,01,2016-05-18,,SILVER,153388,0,1,WEB
M0002713,1,56,27,2014-02-17,,BRONZE,195087,0,1,WEB
M0002714,1,57,27,2014-05-31,2018-11-03,BRONZE,63481,1,1,PHONE
M0002715,2,50,11,2022-03-04,,BRONZE,41454,1,1,STORE
M0002716,1,47,40,2010-05-31,2013-08-15,GOLD,229881,0,1,APP
M0002717,2,15,03,2012-01-28,,SILVER,379472,0,1,WEB
M0002718,9,50,13,2014-03-27,,PLATINUM,832781,1,1,STORE
M0002719,1,51,23,2023-03-24,,SILVER,176571,1,1,APP
M0002720,2,61,13,2016-04-17,,BRONZE,79984,1,1,WEB
M0002721,2,76,01,2010-07-23,,SILVER,151737,1,1,STORE
M0002722,2,11,13,2018-04-29,,BRONZE,38710,0,1,WEB
M0002723,1,33,27,2020-01-15,2025-12-31,GOLD,539407,1,1,WEB
M0002724,1,27,22,2017-04-28,2020-03-22,BRONZE,22388,0,1,STORE
M0002725,1,43,27,2011-06-03,,BRONZE,9168,1,0,STORE
M0002726,2,40,10,2024-01-25,,SILVER,427355,0,1,STORE
M0002727,2,36,27,2023-09-25,,GOLD,456003,0,1,STORE
M0002728,1,57,27,2024-07-31,,SILVER,227153,1,0,STORE
M0002729,1,21,14,2025-06-04,,BRONZE,143613,0,1,STORE
M0002730,2,22,33,2015-01-28,,SILVER,110040,0,1,WEB
M0002731,1,23,40,2016-09-30,2019-04-18,BRONZE,34223,1,0,WEB
M0002732,1,34,27,2025-05-09,,SILVER,288126,0,1,WEB
M0002733,2,19,23,2017-03-13,,SILVER,129145,1,0,PHONE
M0002734,1,39,40,2023-11-03,,BRONZE,32556,1,1,WEB
M0002735,1,37,20,2020-05-13,,BRONZE,34376,0,0,WEB
M0002736,2,27,46,2024-11-04,,BRONZE,139373,0,0,STORE
M0002737,1,55,23,2010-03-02,,BRONZE,35479,1,0,APP
M0002738,2,39,11,2021-04-20,,SILVER,231107,1,1,APP
M0002739,2,58,14,2022-10-25,,BRONZE,78498,1,1,APP
M0002740,2,37,45,2013-03-04,,BRONZE,39559,1,1,WEB
M0002741,1,40,23,2021-10-07,,SILVER,258371,1,1,WEB
M0002742,2,30,13,2013-02-14,,SILVER,156204,0,0,APP
M0002743,1,40,44,2024-06-23,,GOLD,784642,1,1,APP
M0002744,2,52,43,2024-07-16,2025-12-31,GOLD,252015,1,1,PHONE
M0002745,1,33,11,2010-01-22,,SILVER,219533,0,1,APP
M0002746,2,49,14,2018-02-11,,BRONZE,20773,1,1,WEB
M0002747,1,26,04,2016-02-14,,SILVER,445118,0,1,WEB
M0002748,1,53,25,2024-03-31,,GOLD,372831,0,1,APP
M0002749,2,30,23,2015-02-15,,SILVER,146211,0,1,STORE
M0002750,1,54,14,2021-07-12,,PLATINUM,728685,1,1,WEB
M0002751,1,41,14,2011-11-14,,SILVER,386358,1,0,STORE
M0002752,2,66,14,2013-05-26,,BRONZE,79870,1,1,PHONE
M0002753,2,20,13,2025-10-06,,GOLD,212211,0,1,WEB
M0002754,1,15,19,2016-02-27,,BRONZE,75751,0,1,WEB
M0002755,2,30,13,2022-04-03,,PLATINUM,893086,0,1,WEB
M0002756,2,16,40,2025-06-26,,BRONZE,21755,0,1,WEB
M0002757,2,16,26,2025-06-11,,SILVER,104209,0,0,APP
M0002758,2,51,40,2010-04-25,,SILVER,492430,0,1,APP
M0002759,2,40,14,2013-09-21,,BRONZE,48696,1,1,WEB
M0002760,2,32,42,2021-06-08,,SILVER,130396,0,1,APP
M0002761,2,33,13,2024-10-30,,BRONZE,53513,0,1,STORE
M0002762,2,30,34,2025-08-29,2025-12-31,BRONZE,68280,1,0,STORE
M0002763,1,68,13,2021-07-11,,BRONZE,168917,0,1,APP
M0002764,1,27,40,2011-09-01,,GOLD,678155,0,1,APP
M0002765,1,18,12,2021-11-18,,GOLD,590942,0,1,WEB
M0002766,2,54,40,2014-05-09,,BRONZE,39858,1,1,STORE
M0002767,1,36,23,2022-12-09,,GOLD,970956,0,1,APP
M0002768,2,75,27,2018-10-02,,GOLD,471207,1,1,APP
M0002769,2,31,28,2012-12-10,,BRONZE,39686,0,0,APP
M0002770,9,54,13,2023-07-02,,PLATINUM,1230028,1,0,PHONE
M0002771,1,58,21,2025-10-27,,BRONZE,44226,0,1,WEB
M0002772,2,31,28,2018-02-08,,GOLD,617053,1,0,STORE
M0002773,2,27,23,2023-01-01,,SILVER,164250,0,1,WEB
M0002774,1,53,13,2010-12-15,,PLATINUM,842327,1,1,STORE
M0002775,2,50,23,2014-05-04,,BRONZE,25854,1,1,APP
M0002776,1,16,28,2012-01-14,,BRONZE,10484,0,1,STORE
M0002777,2,21,27,2014-07-18,,GOLD,428606,0,1,WEB
M0002778,2,12,03,2016-01-07,,SILVER,297606,0,0,APP
M0002779,1,50,13,2016-11-25,,SILVER,434603,0,1,WEB
M0002780,1,36,27,2015-02-28,,SILVER,301127,1,1,WEB
M0002781,1,37,10,2018-09-19,2020-10-17,SILVER,116442,1,1,APP
M0002782,1,11,13,2013-07-07,,BRONZE,38436,0,1,APP
M0002783,2,21,27,2015-07-26,,BRONZE,57857,0,1,WEB
M0002784,1,32,12,2023-06-11,,BRONZE,50086,1,0,STORE
M0002785,1,29,09,2018-12-30,2025-06-04,BRONZE,47853,0,1,STORE
M0002786,2,42,13,2010-06-07,2012-03-31,GOLD,565941,0,1,WEB
M0002787,2,50,13,2015-04-03,,BRONZE,26653,0,1,STORE
M0002788,2,79,11,2023-04-09,,SILVER,145889,1,1,WEB
M0002789,2,40,01,2012-11-18,2015-12-27,BRONZE,59663,1,1,APP
M0002790,1,59,11,2024-09-30,2025-12-31,GOLD,458921,0,1,APP
M0002791,2,26,12,2014-09-26,,BRONZE,56313,0,0,WEB
M0002792,1,12,16,2020-01-31,,BRONZE,48802,0,0,WEB
M0002793,2,34,42,2017-08-07,,GOLD,576387,0,1,WEB
M0002794,9,13,14,2020-01-03,,BRONZE,43900,0,1,PHONE
M0002795,2,40,13,2022-10-04,,GOLD,1059174,0,1,APP
M0002796,2,27,27,2012-05-20,,BRONZE,65871,0,0,APP
M0002797,2,7,13,2015-08-21,,GOLD,343795,0,1,STORE
M0002798,1,70,40,2019-02-04,,BRONZE,106981,1,1,APP
M0002799,2,31,32,2014-03-03,,BRONZE,74631,0,0,STORE
M0002800,2,12,14,2016-01-02,,SILVER,140087,0,1,WEB
M0002801,9,55,13,2024-03-04,,SILVER,130374,1,0,STORE
M0002802,2,28,23,2013-08-31,,GOLD,454342,1,1,STORE
M0002803,1,59,47,2013-01-13,,BRONZE,69997,1,1,WEB
M0002804,2,28,27,2019-05-02,,SILVER,283365,0,1,WEB
M0002805,1,31,19,2011-08-06,,BRONZE,14765,1,0,WEB
M0002806,1,46,25,2010-01-07,,GOLD,487104,1,1,STORE
M0002807,1,50,40,2023-12-01,,PLATINUM,853296,0,1,WEB
M0002808,2,53,01,2014-06-04,,BRONZE,104530,1,1,WEB
M0002809,1,38,11,2011-12-06,,BRONZE,40590,1,1,APP
M0002810,1,49,27,2020-06-30,,GOLD,423948,1,0,STORE
M0002811,1,53,11,2017-09-11,,GOLD,496616,0,1,WEB
M0002812,2,43,13,2017-04-13,,SILVER,135635,1,1,PHONE
M0002813,2,38,07,2017-01-05,,SILVER,104902,1,0,STORE
M0002814,1,15,25,2012-05-01,,GOLD,292766,0,1,WEB
M0002815,1,50,14,2023-09-27,,BRONZE,52851,1,1,WEB
M0002816,2,41,28,2010-01-08,,PLATINUM,738344,1,1,WEB
M0002817,1,33,27,2017-09-24,,GOLD,711120,0,0,WEB
M0002818,2,62,13,2014-04-30,,GOLD,580769,1,1,APP
M0002819,1,16,02,2020-04-08,,GOLD,749156,0,1,APP
M0002820,2,68,13,2018-10-14,,PLATINUM,569818,1,0,STORE
M0002821,1,40,19,2016-02-28,,BRONZE,20512,0,0,WEB
M0002822,2,45,27,2018-07-21,,GOLD,445783,0,1,WEB
M0002823,1,33,24,2013-08-19,,BRONZE,215926,0,1,APP
M0002824,9,12,40,2012-02-05,2018-11-30,BRONZE,6193,0,0,APP
M0002825,9,38,40,2024-06-26,,BRONZE,141699,1,0,STORE
M0002826,2,46,16,2019-10-27,,BRONZE,67332,1,1,APP
M0002827,2,51,23,2020-06-17,2022-04-27,BRONZE,13175,0,1,WEB
M0002828,1,37,27,2025-12-25,,SILVER,88933,1,1,STORE
M0002829,2,3,30,2024-06-19,,BRONZE,145595,0,0,WEB
M0002830,2,14,14,2019-05-11,2025-12-31,BRONZE,50148,0,1,STORE
M0002831,1,75,13,2022-09-05,,BRONZE,8155,1,0,STORE
M0002832,2,21,40,2018-06-11,,SILVER,376652,0,1,STORE
M0002833,2,64,28,2013-10-22,,SILVER,131704,1,0,APP
M0002834,2,24,01,2019-12-18,,SILVER,125264,1,1,WEB
M0002835,2,37,26,2024-08-10,2025-12-31,GOLD,505073,1,1,WEB
M0002836,2,51,28,2024-01-28,2025-12-31,SILVER,119460,1,1,APP
M0002837,2,26,27,2018-01-31,,BRONZE,37200,1,0,STORE
M0002838,1,67,27,2025-02-19,,SILVER,336891,0,1,PHONE
M0002839,1,41,13,2013-02-28,,SILVER,100303,1,1,APP
M0002840,1,48,10,2010-08-28,,BRONZE,72689,0,0,STORE
M0002841,2,35,13,2016-06-14,,GOLD,496725,0,1,STORE
M0002842,1,51,01,2013-04-12,,BRONZE,165884,1,0,APP
M0002843,1,67,01,2025-04-28,,PLATINUM,703367,1,1,WEB
M0002844,1,38,20,2011-11-08,,BRONZE,37545,0,1,WEB
M0002845,1,69,13,2018-07-22,,SILVER,93105,1,1,WEB
M0002846,2,30,27,2022-05-11,,BRONZE,7840,1,0,WEB
M0002847,1,53,36,2011-10-10,,GOLD,487400,1,0,APP
M0002848,1,48,28,2010-09-24,,GOLD,707152,0,1,STORE
M0002849,2,22,11,2018-11-10,,BRONZE,111074,0,0,APP
M0002850,1,44,15,2024-06-10,,BRONZE,70864,1,0,APP
M0002851,1,40,36,2010-04-06,,SILVER,170273,1,0,APP
M0002852,1,25,27,2010-05-01,,BRONZE,10478,0,1,APP
M0002853,2,46,35,2024-10-22,,BRONZE,63555,1,1,WEB
M0002854,1,42,13,2019-08-23,,PLATINUM,802131,1,1,WEB
M0002855,2,39,45,2021-03-22,,SILVER,197855,0,1,APP
M0002856,2,39,13,2014-05-30,,BRONZE,68444,1,1,WEB
M0002857,2,38,27,2014-12-31,2023-12-06,SILVER,278004,1,1,WEB
M0002858,1,34,13,2017-07-12,,BRONZE,39834,1,1,PHONE
M0002859,2,42,22,2013-06-04,,GOLD,234922,1,1,APP
M0002860,2,29,46,2017-01-26,2020-04-09,BRONZE,28020,0,0,WEB
M0002861,1,85,14,2025-04-07,,BRONZE,22841,1,1,APP
M0002862,2,16,14,2021-12-25,,BRONZE,27871,0,1,APP
M0002863,1,30,27,2023-11-27,2025-12-31,PLATINUM,1206228,0,1,PHONE
M0002864,1,31,13,2017-12-12,,BRONZE,64092,1,1,APP
M0002865,1,75,20,2022-08-08,,SILVER,121268,0,1,WEB
M0002866,1,18,13,2016-09-27,,SILVER,346312,0,1,APP
M0002867,1,47,44,2019-11-18,,GOLD,541060,0,1,APP
M0002868,2,44,38,2021-09-07,2024-02-21,BRONZE,86823,1,1,STORE
M0002869,2,46,13,2023-03-14,,GOLD,999800,1,0,APP
M0002870,1,61,23,2024-10-24,,PLATINUM,595477,1,1,STORE
