member_id,gender,age,prefecture_code,join_date,leave_date,member_rank,annual_spend,has_spouse,email_optin,registration_channel
M0000766,1,61,13,2015-01-31,,BRONZE,16681,1,1,STORE
M0000767,1,59,01,2023-12-18,,GOLD,438355,1,1,WEB
M0000768,1,61,13,2011-04-30,2018-08-29,SILVER,98679,1,0,WEB
M0000769,1,45,27,2018-01-12,,GOLD,566797,1,1,APP
M0000770,2,57,13,2012-07-15,,SILVER,244711,1,1,APP
M0000771,1,38,28,2024-03-23,,BRONZE,52793,1,0,STORE
M0000772,2,40,13,2016-09-03,,BRONZE,44043,1,1,WEB
M0000773,2,45,01,2020-10-16,,BRONZE,39920,1,1,STORE
M0000774,2,35,20,2024-01-27,,BRONZE,57464,1,0,WEB
M0000775,1,34,25,2018-07-28,,SILVER,114681,1,1,WEB
M0000776,2,34,14,2010-12-01,,BRONZE,84405,1,1,STORE
M0000777,2,34,28,2013-07-13,,BRONZE,81705,0,1,WEB
M0000778,1,37,28,2013-05-27,2022-07-09,PLATINUM,675519,1,1,PHONE
M0000779,2,30,11,2024-08-17,,SILVER,289588,0,1,STORE
M0000780,2,32,12,2024-07-14,2025-12-31,SILVER,143572,0,1,WEB
M0000781,1,39,27,2017-08-19,,BRONZE,73621,1,1,WEB
M0000782,2,48,45,2024-03-29,,SILVER,109049,0,0,APP
M0000783,2,35,13,2013-12-08,,GOLD,418252,0,1,WEB
M0000784,2,33,25,2020-11-14,,SILVER,153609,1,0,WEB
M0000785,9,42,01,2016-04-09,,SILVER,236671,1,0,STORE
M0000786,1,86,27,2013-11-06,,SILVER,121871,1,0,WEB
M0000787,2,48,15,2014-01-01,,BRONZE,42248,1,0,STORE
M0000788,1,40,13,2016-09-19,,SILVER,203450,1,0,STORE
M0000789,2,41,18,2015-06-08,,PLATINUM,795594,0,1,WEB
M0000790,2,56,28,2013-05-19,,BRONZE,33620,0,1,APP
M0000791,1,47,13,2015-05-07,,BRONZE,24078,1,0,STORE
M0000792,1,28,13,2012-01-22,,BRONZE,33010,0,1,STORE
M0000793,1,45,16,2025-07-07,,BRONZE,50693,1,1,WEB
M0000794,1,40,14,2016-01-30,,PLATINUM,522839,1,0,STORE
M0000795,1,43,34,2011-09-20,,SILVER,283276,1,1,WEB
M0000796,1,32,17,2019-03-20,,BRONZE,28836,0,1,STORE
M0000797,1,51,06,2024-02-17,,BRONZE,53478,0,1,WEB
M0000798,1,56,27,2015-10-05,,BRONZE,25437,1,1,PHONE
M0000799,2,48,07,2023-07-11,,BRONZE,15632,1,1,WEB
M0000800,2,36,42,2019-10-10,,SILVER,343617,0,1,PHONE
M0000801,2,28,13,2021-10-30,,GOLD,328455,0,0,PHONE
M0000802,1,53,14,2014-09-28,,SILVER,171275,1,1,STORE
M0000803,2,61,27,2010-08-04,,BRONZE,75421,1,1,WEB
M0000804,2,51,40,2015-07-15,,SILVER,118653,1,0,WEB
M0000805,1,25,15,2024-10-16,,SILVER,207756,1,0,PHONE
M0000806,1,51,11,2022-08-26,,BRONZE,35871,1,1,STORE
M0000807,2,55,28,2022-07-19,,SILVER,253064,1,1,STORE
M0000808,1,66,14,2024-01-20,,SILVER,81895,1,1,WEB
M0000809,2,25,13,2015-12-22,2020-10-22,GOLD,471017,0,0,APP
M0000810,9,36,27,2015-02-25,,BRONZE,27830,1,1,WEB
M0000811,1,53,31,2024-10-20,,BRONZE,23251,1,1,WEB
M0000812,1,41,01,2019-02-22,,SILVER,128126,0,0,WEB
M0000813,9,21,40,2014-10-08,,BRONZE,53786,1,1,STORE
M0000814,2,47,20,2014-06-14,,BRONZE,130903,1,1,APP
M0000815,1,50,13,2024-01-14,,GOLD,271559,1,0,APP
M0000816,2,41,27,2010-11-08,,BRONZE,37708,1,0,WEB
M0000817,2,44,27,2010-12-27,2013-05-18,SILVER,139592,0,1,WEB
M0000818,2,36,46,2021-10-22,,PLATINUM,753837,1,1,APP
M0000819,2,65,07,2010-01-08,,SILVER,153222,1,1,STORE
M0000820,1,25,01,2012-09-26,,SILVER,136702,1,1,WEB
M0000821,1,30,13,2025-11-07,,SILVER,284814,1,1,WEB
M0000822,2,40,27,2016-10-23,,BRONZE,42997,1,0,STORE
M0000823,1,55,12,2021-08-23,,BRONZE,105865,0,1,PHONE
M0000824,2,15,40,2017-10-17,,SILVER,62745,0,1,APP
M0000825,2,18,38,2011-06-14,2015-05-26,BRONZE,11264,0,1,WEB
M0000826,1,24,17,2012-12-14,,BRONZE,158489,1,0,APP
M0000827,2,41,11,2022-03-06,,BRONZE,276689,1,1,WEB
M0000828,1,21,16,2011-07-07,,GOLD,446697,0,1,APP
M0000829,2,33,45,2019-07-07,,BRONZE,7520,0,1,WEB
M0000830,1,51,11,2015-07-27,,SILVER,90782,1,1,WEB
M0000831,2,29,12,2015-12-05,,BRONZE,46701,0,0,STORE
M0000832,2,44,37,2025-03-28,,SILVER,169249,1,0,WEB
M0000833,1,35,27,2019-09-12,,BRONZE,30228,1,1,WEB
M0000834,2,51,34,2019-11-04,,BRONZE,41541,0,1,STORE
M0000835,2,48,13,2015-08-10,,SILVER,183184,1,0,APP
M0000836,2,28,12,2016-02-07,2022-06-17,SILVER,96640,0,1,APP
M0000837,2,37,19,2020-12-21,,BRONZE,37306,0,0,WEB
M0000838,9,58,01,2010-08-16,,BRONZE,88257,0,1,WEB
M0000839,1,47,23,2013-10-18,,BRONZE,46211,1,1,STORE
M0000840,2,16,01,2019-08-09,,BRONZE,18499,0,1,STORE
M0000841,1,51,13,2019-12-23,,SILVER,147665,1,1,WEB
M0000842,2,22,27,2011-06-24,2021-05-03,BRONZE,35458,1,1,APP
M0000843,2,64,27,2022-08-10,,SILVER,139112,1,0,PHONE
M0000844,1,57,01,2018-09-06,2025-12-31,BRONZE,71691,1,1,WEB
M0000845,1,45,11,2013-10-21,,SILVER,164296,1,1,APP
M0000846,2,43,27,2022-01-12,,BRONZE,21833,1,1,STORE
M0000847,1,36,33,2025-11-08,,SILVER,215780,0,0,WEB
M0000848,2,52,40,2016-10-11,,BRONZE,15794,1,1,STORE
M0000849,1,34,11,2014-07-15,,GOLD,309324,0,1,WEB
M0000850,9,44,40,2014-10-16,,SILVER,143671,0,1,WEB
M0000851,1,55,27,2019-06-26,,GOLD,649719,1,1,PHONE
M0000852,1,30,10,2010-10-04,,BRONZE,201733,1,0,STORE
M0000853,2,30,11,2017-09-26,2025-12-31,BRONZE,31891,1,1,WEB
M0000854,2,20,13,2010-05-25,2014-05-03,BRONZE,36333,0,1,STORE
M0000855,1,22,43,2010-08-14,,BRONZE,30278,1,0,PHONE
M0000856,2,56,24,2016-11-18,,SILVER,418734,1,1,STORE
M0000857,2,52,09,2021-12-05,,GOLD,393022,1,1,PHONE
M0000858,2,71,32,2024-02-19,2025-12-31,SILVER,217001,1,1,APP
M0000859,1,64,36,2011-05-28,,SILVER,113550,0,0,WEB
M0000860,2,34,14,2013-11-27,,BRONZE,73382,0,0,APP
M0000861,2,52,01,2016-09-30,,BRONZE,172945,1,1,APP
M0000862,2,64,01,2019-03-09,,GOLD,585076,1,0,APP
M0000863,2,32,27,2025-10-17,,BRONZE,75037,0,1,WEB
M0000864,2,42,27,2020-12-13,2023-07-21,BRONZE,17273,1,1,WEB
M0000865,1,42,13,2018-08-13,,PLATINUM,576318,1,1,WEB
M0000866,2,45,12,2010-12-22,,PLATINUM,725979,1,1,STORE
M0000867,2,22,19,2011-04-18,,SILVER,167742,1,1,APP
M0000868,2,43,17,2012-06-13,,BRONZE,18975,1,0,APP
M0000869,1,39,14,2020-07-28,,GOLD,287206,1,1,STORE
M0000870,1,49,27,2015-04-20,,BRONZE,37817,0,0,WEB
M0000871,2,57,11,2013-11-09,,BRONZE,41441,0,1,WEB
M0000872,1,27,28,2020-09-21,,BRONZE,14979,0,1,APP
M0000873,9,21,37,2023-01-18,2025-12-31,GOLD,274512,0,1,STORE
M0000874,1,52,33,2017-01-09,,GOLD,524068,1,1,APP
M0000875,2,35,37,2024-02-10,,SILVER,212794,0,1,WEB
M0000876,2,30,30,2021-09-30,2025-12-31,BRONZE,88727,0,1,STORE
M0000877,1,26,44,2021-06-17,2025-12-31,SILVER,367116,0,0,PHONE
M0000878,1,48,11,2023-11-19,2025-12-31,BRONZE,23373,0,0,WEB
M0000879,2,32,13,2012-12-10,2019-12-14,GOLD,718702,1,1,WEB
M0000880,2,22,13,2022-02-18,,BRONZE,113771,0,1,APP
M0000881,1,31,40,2025-04-29,,BRONZE,178835,0,1,STORE
M0000882,2,58,27,2025-11-16,2025-12-31,SILVER,148135,1,0,PHONE
M0000883,2,50,13,2019-04-02,,SILVER,293532,1,1,PHONE
M0000884,2,38,42,2022-01-26,,GOLD,876460,1,1,APP
M0000885,1,51,27,2024-03-21,,BRONZE,42024,1,1,WEB
M0000886,1,20,43,2023-08-21,,GOLD,366006,0,1,STORE
M0000887,1,41,17,2024-05-13,,BRONZE,67986,1,1,APP
M0000888,1,43,12,2023-04-27,,BRONZE,21108,0,1,STORE
M0000889,1,32,03,2016-02-07,,SILVER,204230,0,1,PHONE
M0000890,2,47,14,2021-09-07,,BRONZE,77370,0,1,APP
M0000891,1,27,12,2016-07-26,,SILVER,421618,0,1,WEB
M0000892,9,49,27,2022-10-30,,BRONZE,35279,1,1,STORE
M0000893,1,49,41,2022-12-19,,BRONZE,23358,1,0,APP
M0000894,1,22,14,2024-12-15,,SILVER,305094,0,1,WEB
M0000895,2,60,27,2019-06-01,,BRONZE,40833,1,0,WEB
M0000896,2,44,07,2017-08-09,,SILVER,220701,0,1,APP
M0000897,1,30,12,2012-08-25,,SILVER,175419,1,0,WEB
M0000898,1,57,11,2020-03-19,,BRONZE,36089,1,0,WEB
M0000899,1,35,12,2019-01-24,,GOLD,938559,0,1,APP
M0000900,2,15,13,2018-03-29,,BRONZE,27875,0,0,APP
M0000901,2,21,03,2020-10-27,,BRONZE,77762,0,1,STORE
M0000902,1,57,27,2023-08-14,,BRONZE,28856,1,0,PHONE
M0000903,1,50,27,2012-05-18,,GOLD,400768,1,1,PHONE
M0000904,2,59,13,2016-11-25,,SILVER,257655,1,1,STORE
M0000905,9,39,14,2021-07-23,2025-12-31,SILVER,182745,0,1,WEB
M0000906,2,20,14,2023-02-12,,PLATINUM,540081,0,0,APP
M0000907,2,30,11,2022-06-15,2025-12-31,BRONZE,168433,0,0,WEB
M0000908,1,23,27,2022-10-16,,GOLD,558699,0,1,APP
M0000909,1,55,27,2023-09-06,,SILVER,463345,1,0,STORE
M0000910,1,52,28,2025-05-23,,GOLD,308702,0,0,WEB
M0000911,2,46,13,2019-09-24,,GOLD,532364,0,1,STORE
M0000912,2,33,05,2013-12-25,,PLATINUM,539051,1,1,STORE
M0000913,2,25,41,2019-01-07,,BRONZE,19776,0,1,PHONE
M0000914,9,62,11,2021-05-10,,GOLD,149912,1,1,WEB
M0000915,9,17,35,2011-08-12,,GOLD,201127,0,1,PHONE
M0000916,9,67,13,2022-02-10,,SILVER,176803,1,0,WEB
M0000917,1,39,13,2018-09-16,,BRONZE,154907,0,1,APP
M0000918,1,20,08,2024-12-24,,PLATINUM,1068320,1,1,PHONE
M0000919,1,28,17,2013-05-22,,BRONZE,24544,0,1,WEB
M0000920,2,26,29,2024-07-05,2025-12-31,SILVER,163285,0,1,WEB
M0000921,1,18,13,2017-03-03,,SILVER,127150,1,1,APP
M0000922,2,42,19,2019-03-06,,BRONZE,49965,0,1,APP
M0000923,2,19,40,2020-07-24,,SILVER,87239,0,1,WEB
M0000924,2,26,14,2019-04-08,,BRONZE,35477,1,1,STORE
M0000925,1,34,13,2024-06-17,2025-10-26,SILVER,264171,1,1,APP
M0000926,1,52,47,2012-09-04,,GOLD,542354,0,0,WEB
M0000927,1,27,13,2021-09-05,,BRONZE,39307,1,1,STORE
M0000928,2,25,25,2025-08-07,,SILVER,132729,1,1,STORE
M0000929,2,25,12,2013-07-10,,BRONZE,87617,0,1,WEB
M0000930,2,74,10,2014-01-30,,GOLD,226275,0,1,APP
M0000931,1,41,07,2017-08-07,,PLATINUM,1069826,1,0,WEB
M0000932,1,44,31,2021-08-06,,BRONZE,142865,1,1,PHONE
M0000933,1,27,27,2025-05-06,,SILVER,346330,0,0,STORE
M0000934,2,29,13,2022-09-25,,SILVER,104779,0,0,STORE
M0000935,2,44,01,2022-09-15,,SILVER,213138,1,1,STORE
M0000936,1,23,14,2017-01-22,,SILVER,284373,0,1,STORE
M0000937,2,55,13,2020-04-29,,SILVER,68183,1,1,APP
M0000938,1,20,27,2013-05-19,2017-07-14,SILVER,438915,0,0,APP
M0000939,2,35,14,2017-05-30,2018-10-12,BRONZE,115053,1,1,APP
M0000940,1,30,13,2013-01-09,,BRONZE,37661,1,1,STORE
M0000941,1,43,13,2010-06-08,,GOLD,533803,1,1,WEB
M0000942,2,29,37,2023-09-15,,BRONZE,56883,0,1,WEB
M0000943,1,35,14,2022-11-16,,SILVER,161689,1,1,APP
M0000944,1,36,46,2018-03-04,,BRONZE,28921,0,1,STORE
M0000945,1,28,44,2010-03-26,2016-08-25,GOLD,646667,0,1,STORE
M0000946,1,48,13,2011-06-11,2014-09-19,SILVER,214619,1,0,STORE
M0000947,2,44,08,2011-10-16,,BRONZE,24977,1,1,STORE
M0000948,2,38,01,2021-06-22,,BRONZE,22412,1,1,APP
M0000949,2,33,05,2013-04-04,,BRONZE,36808,0,1,STORE
M0000950,1,54,13,2014-01-01,2016-04-26,PLATINUM,1269369,1,0,PHONE
M0000951,2,36,27,2023-10-12,,SILVER,266145,1,1,WEB
M0000952,1,35,13,2024-01-09,,SILVER,287546,0,0,STORE
M0000953,1,42,01,2022-03-18,,SILVER,229352,1,1,WEB
M0000954,1,69,46,2014-12-15,,BRONZE,50614,1,0,APP
M0000955,2,17,03,2019-04-13,,BRONZE,9180,0,1,STORE
M0000956,2,53,07,2013-03-16,,BRONZE,48404,1,0,STORE
M0000957,2,31,46,2023-09-23,,BRONZE,144494,0,1,APP
M0000958,2,44,04,2011-05-11,,SILVER,329313,0,0,STORE
M0000959,2,67,13,2021-11-29,2024-05-10,GOLD,312999,0,0,WEB
M0000960,2,48,32,2018-03-09,,GOLD,305413,1,1,STORE
M0000961,2,43,40,2022-02-13,,GOLD,372253,0,1,WEB
M0000962,1,30,13,2017-03-19,,SILVER,259266,0,1,APP
M0000963,1,41,23,2012-07-13,,BRONZE,109657,1,1,APP
M0000964,1,36,39,2022-01-08,,SILVER,482392,0,1,APP
M0000965,9,27,27,2020-02-06,,PLATINUM,1300253,0,1,APP
M0000966,2,35,23,2017-06-08,,SILVER,259688,0,1,APP
M0000967,9,43,13,2015-12-19,,SILVER,534128,1,1,STORE
M0000968,1,27,13,2015-07-03,,SILVER,313832,0,0,WEB
M0000969,2,26,13,2017-09-12,,GOLD,305797,1,1,WEB
M0000970,1,17,09,2014-03-10,,GOLD,302502,0,1,PHONE
M0000971,1,47,31,2014-07-09,,GOLD,468757,1,1,PHONE
M0000972,1,49,13,2014-06-14,,BRONZE,33195,1,1,APP
M0000973,1,44,14,2010-03-16,2014-04-05,BRONZE,18807,1,1,WEB
M0000974,2,56,27,2024-11-05,,SILVER,81080,0,1,WEB
M0000975,1,41,13,2013-10-14,2015-03-02,BRONZE,68986,1,1,APP
M0000976,2,47,28,2012-08-22,2019-03-02,PLATINUM,1012479,1,1,WEB
M0000977,2,45,06,2012-06-02,,SILVER,737945,1,1,STORE
M0000978,1,38,12,2025-10-23,2025-12-31,SILVER,150077,1,1,WEB
M0000979,2,31,40,2017-08-18,,BRONZE,9873,0,1,WEB
M0000980,1,78,28,2015-03-26,,SILVER,295720,1,1,APP
M0000981,9,32,13,2016-06-18,,SILVER,202697,0,1,PHONE
M0000982,2,29,13,2011-06-01,,BRONZE,108759,0,1,APP
M0000983,2,47,39,2015-01-08,,GOLD,398156,1,1,STORE
M0000984,2,44,17,2013-12-24,,BRONZE,43056,1,1,STORE
M0000985,1,16,38,2022-11-08,,BRONZE,126123,0,0,PHONE
M0000986,2,59,37,2010-12-08,,BRONZE,14927,0,1,STORE
M0000987,1,38,12,2016-10-22,,SILVER,339972,1,1,STORE
M0000988,1,21,38,2022-08-22,,SILVER,113401,0,1,APP
M0000989,1,60,40,2023-05-04,2025-12-31,GOLD,879181,0,1,WEB
M0000990,2,51,13,2018-03-15,,BRONZE,95081,1,1,WEB
M0000991,2,19,13,2013-07-24,,PLATINUM,546188,0,0,APP
M0000992,2,70,13,2015-05-24,2020-09-04,SILVER,232449,1,1,STORE
M0000993,2,51,13,2013-07-23,,BRONZE,46603,1,1,WEB
M0000994,1,40,14,2020-08-05,,BRONZE,39658,1,1,WEB
M0000995,2,67,06,2014-09-07,,BRONZE,16291,0,1,PHONE
M0000996,1,43,20,2020-02-03,,GOLD,337473,1,1,STORE
M0000997,2,40,01,2020-06-28,,BRONZE,75872,1,1,STORE
M0000998,1,29,13,2025-01-14,,SILVER,176218,0,0,WEB
M0000999,9,50,15,2015-12-05,,SILVER,440460,0,1,PHONE
M0001000,1,48,14,2025-05-19,,GOLD,785108,1,1,APP
